Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,LLY,LLY,LLY,LLY,LLY,,,
2023-01-24,2023,1,24,Tuesday,04,2023-04,336.74,337.35,332.22,337.12,2242500,0.012214634947333103,345.0914285714286,351.48939999999993
2023-01-25,2023,1,25,Wednesday,04,2023-04,336.3,340.41,335.86,340.37,2503300,0.009642329896138113,344.1621428571429,351.13980000000004
2023-01-26,2023,1,26,Thursday,04,2023-04,341.6,342.75,337.45,338.69,2576200,-0.004917906820504636,343.4035714285714,351.0754
2023-01-27,2023,1,27,Friday,04,2023-04,336.84,338.77,332.39,332.94,2363600,-0.016982378062741166,341.95500000000004,350.8036
2023-01-30,2023,1,30,Monday,05,2023-05,335.11,338.49,330.37,331.38,2647700,-0.004676990234646072,341.30642857142857,350.6196
2023-01-31,2023,1,31,Tuesday,05,2023-05,331.56,335.18,330.29,334.94,2406700,0.010719355020813115,340.7085714285714,350.44879999999995
2023-02-01,2023,2,1,Wednesday,05,2023-05,333.61,336.68,328.48,333.4,2990900,-0.004591000338218021,339.4685714285714,350.0946
2023-02-02,2023,2,2,Thursday,05,2023-05,325.06,326.32,308.51,321.85,13036600,-0.03464975636582557,337.49357142857144,349.4918
2023-02-03,2023,2,3,Friday,05,2023-05,324.04,333.16,320.55,330.0,5670700,0.0253400263980339,335.9264285714286,349.0618
2023-02-06,2023,2,6,Monday,06,2023-06,332.82,334.23,325.66,328.62,3055700,-0.004187827750580242,334.5307142857143,348.6098
2023-02-07,2023,2,7,Tuesday,06,2023-06,327.05,331.83,323.78,330.59,2464100,0.005982431413541267,333.67357142857145,348.18080000000003
2023-02-08,2023,2,8,Wednesday,06,2023-06,329.5,333.69,328.78,331.61,2399400,0.00309112747178264,332.9542857142857,347.7036
2023-02-09,2023,2,9,Thursday,06,2023-06,331.76,338.05,331.38,332.64,3072800,0.0031110512306988802,332.65714285714284,347.2368
2023-02-10,2023,2,10,Friday,06,2023-06,334.08,339.1,333.55,335.88,1980000,0.009743018908326517,332.85928571428576,346.87019999999995
2023-02-13,2023,2,13,Monday,07,2023-07,337.19,341.42,336.74,341.02,2291600,0.01529878190331635,333.1378571428571,346.4678
2023-02-14,2023,2,14,Tuesday,07,2023-07,342.26,345.46,339.08,339.35,2028900,-0.004895796092616367,333.065,346.0466
2023-02-15,2023,2,15,Wednesday,07,2023-07,337.68,338.67,326.45,327.1,3600700,-0.0361089075797113,332.2371428571428,345.29400000000004
2023-02-16,2023,2,16,Thursday,07,2023-07,323.18,325.07,318.02,318.37,3654200,-0.02668587626305552,331.19642857142856,344.47339999999997
2023-02-17,2023,2,17,Friday,07,2023-07,315.52,323.76,312.93,320.64,3695600,0.00714574106317456,330.42928571428575,343.7128000000001
2023-02-21,2023,2,21,Tuesday,08,2023-08,319.42,323.88,318.62,319.77,2515600,-0.002710156323910695,329.3457142857143,342.86799999999994
2023-02-22,2023,2,22,Wednesday,08,2023-08,320.94,324.74,318.62,321.3,2379800,0.004763273122860845,328.4814285714286,342.0572
2023-02-23,2023,2,23,Thursday,08,2023-08,320.26,324.97,318.0,319.78,2229500,-0.004710202399078267,328.3335714285714,341.4264
2023-02-24,2023,2,24,Friday,08,2023-08,318.3,319.5,312.53,314.04,2594600,-0.01795303198321918,327.19357142857143,340.5588
2023-02-27,2023,2,27,Monday,09,2023-09,314.98,315.76,308.44,309.14,3043500,-0.015607603792120006,325.8021428571428,339.7604
2023-02-28,2023,2,28,Tuesday,09,2023-09,308.04,308.04,302.32,303.87,3966900,-0.017054978007158383,323.8935714285714,338.76239999999996
2023-03-01,2023,3,1,Wednesday,09,2023-09,302.68,309.42,301.89,306.75,3580800,0.009478542092785425,322.1178571428572,337.89
2023-03-02,2023,3,2,Thursday,09,2023-09,304.42,308.83,303.19,307.61,2885200,0.0028011736754540717,320.33,337.0376
2023-03-03,2023,3,3,Friday,09,2023-09,308.9,312.6,307.79,310.91,3002800,0.010728440461813316,318.5464285714285,336.2918
2023-03-06,2023,3,6,Monday,10,2023-10,309.45,312.67,309.02,311.42,2673700,0.0016643442801562713,316.4321428571429,335.5200000000001
2023-03-07,2023,3,7,Tuesday,10,2023-10,311.46,312.78,302.29,303.29,2620800,-0.026115970285216172,313.8564285714286,334.42259999999993
2023-03-08,2023,3,8,Wednesday,10,2023-10,303.16,305.63,302.01,305.16,2313200,0.006148771739879599,312.2892857142857,333.41519999999997
2023-03-09,2023,3,9,Thursday,10,2023-10,304.93,311.24,304.93,309.36,3920300,0.013790292231907308,311.6457142857143,332.4414
2023-03-10,2023,3,10,Friday,10,2023-10,311.32,318.82,306.91,307.58,4597300,-0.005775828486767609,310.71285714285716,331.49080000000004
2023-03-13,2023,3,13,Monday,11,2023-11,309.74,323.96,309.74,316.82,5275600,0.030061627020003368,310.5021428571429,330.71840000000003
2023-03-14,2023,3,14,Tuesday,11,2023-11,316.39,319.55,313.85,319.34,4214300,0.007950930475786322,310.3621428571428,329.96139999999997
2023-03-15,2023,3,15,Wednesday,11,2023-11,318.3,323.53,316.83,321.69,4743500,0.007338051505405785,310.49857142857144,329.2744
2023-03-16,2023,3,16,Thursday,11,2023-11,319.9,323.86,317.36,321.74,3498200,0.0001819560157856337,311.04857142857145,328.6048
2023-03-17,2023,3,17,Friday,11,2023-11,323.67,327.04,320.35,321.4,8679800,-0.001061944183052721,311.9242857142857,327.9652
2023-03-20,2023,3,20,Monday,12,2023-12,321.4,326.05,321.24,325.72,3540900,0.01342713747626112,313.485,327.4934
2023-03-21,2023,3,21,Tuesday,12,2023-12,326.49,326.54,320.33,323.26,3240400,-0.007553914301899112,314.6642857142857,326.8942
2023-03-22,2023,3,22,Wednesday,12,2023-12,323.93,327.67,322.84,323.15,2472200,-0.00033240443868021163,315.7742857142857,326.548
2023-03-23,2023,3,23,Thursday,12,2023-12,323.07,327.42,322.41,324.78,2703400,0.005045898114807379,316.765,326.17740000000003
2023-03-24,2023,3,24,Friday,12,2023-12,325.12,328.97,321.0,328.19,2791900,0.010491872719270434,317.9628571428571,325.726
2023-03-27,2023,3,27,Monday,13,2023-13,320.06,328.28,315.62,326.69,3102300,-0.004551850845171734,319.6342857142857,325.2698
2023-03-28,2023,3,28,Tuesday,13,2023-13,327.87,330.82,326.81,329.67,2433200,0.00911543767402856,321.38499999999993,324.82439999999997
2023-03-29,2023,3,29,Wednesday,13,2023-13,330.99,331.74,326.68,327.93,2743800,-0.005271821406427568,322.7114285714286,324.4198
2023-03-30,2023,3,30,Thursday,13,2023-13,328.13,333.25,328.13,332.64,2146900,0.014350858868346972,324.5014285714286,324.2208
2023-03-31,2023,3,31,Friday,13,2023-13,333.92,335.53,332.64,335.31,2933600,0.008013134704204505,325.8221428571428,324.0934
2023-04-03,2023,4,3,Monday,14,2023-14,335.13,343.23,334.21,342.45,3039600,0.021315021076109275,327.47285714285715,324.2064
2023-04-04,2023,4,4,Tuesday,14,2023-14,343.75,350.52,342.97,346.24,3585900,0.011062318936022608,329.2264285714286,324.4702
2023-04-05,2023,4,5,Wednesday,14,2023-14,349.62,356.23,349.47,353.68,3442700,0.021487877339453343,331.5078571428571,324.8014
2023-04-06,2023,4,6,Thursday,14,2023-14,356.23,360.77,355.64,359.59,3531700,0.016701487137393167,334.2357142857143,325.18580000000003
2023-04-10,2023,4,10,Monday,15,2023-15,359.48,359.65,354.46,358.33,1868000,-0.003502755832806015,336.565,325.5786
2023-04-11,2023,4,11,Tuesday,15,2023-15,359.07,360.09,355.0,355.44,2027000,-0.008065162431276085,338.86357142857145,326.0286
2023-04-12,2023,4,12,Wednesday,15,2023-15,355.42,363.64,354.75,360.33,2672600,0.013762042119557227,341.51928571428573,326.60760000000005
2023-04-13,2023,4,13,Thursday,15,2023-15,363.82,366.69,361.56,366.29,2839900,0.016528979515509246,344.4842857142857,327.2346
2023-04-14,2023,4,14,Friday,15,2023-15,365.4,367.42,363.71,365.88,2287900,-0.0011194347570995244,347.1764285714286,327.88419999999996
2023-04-17,2023,4,17,Monday,16,2023-16,366.14,367.02,362.39,363.55,2059700,-0.006351295557195935,349.8092857142857,328.7182
2023-04-18,2023,4,18,Tuesday,16,2023-16,364.19,365.42,360.93,361.17,1925300,-0.006553062124902587,352.0592857142857,329.34159999999997
2023-04-19,2023,4,19,Wednesday,16,2023-16,361.8,362.51,358.67,361.72,2173000,0.0015138356773451989,354.47285714285715,330.0036
2023-04-20,2023,4,20,Thursday,16,2023-16,362.62,367.18,361.02,365.95,2766500,0.011714914525349895,356.85214285714284,330.7108
2023-04-21,2023,4,21,Friday,16,2023-16,369.08,377.14,369.07,376.14,3682500,0.02782737727917728,359.7685714285714,331.6014
2023-04-24,2023,4,24,Monday,17,2023-17,376.14,377.91,372.61,374.29,2059700,-0.004905842882726663,362.04285714285714,332.43440000000004
2023-04-25,2023,4,25,Tuesday,17,2023-17,375.95,381.25,374.93,375.75,2648600,0.0038866395044629964,364.1507142857143,333.2318
2023-04-26,2023,4,26,Wednesday,17,2023-17,372.12,372.49,361.92,367.38,3161200,-0.02226890285373262,365.12928571428574,333.759
2023-04-27,2023,4,27,Thursday,17,2023-17,382.02,389.11,371.77,381.13,4981300,0.03741992238119596,366.66785714285714,334.5946
2023-04-28,2023,4,28,Friday,17,2023-17,388.6,394.76,383.24,386.51,5350100,0.014115535424440218,368.6807142857143,335.7828
2023-05-01,2023,5,1,Monday,18,2023-18,387.87,397.73,382.99,396.22,4091100,0.025134939939971845,371.5935714285714,337.33979999999997
2023-05-02,2023,5,2,Tuesday,18,2023-18,397.38,401.82,389.83,394.65,3884600,-0.0039672150971066245,374.045,338.82
2023-05-03,2023,5,3,Wednesday,18,2023-18,405.22,423.94,404.52,421.0,10129800,0.06677383312453444,377.95285714285717,340.8446
2023-05-04,2023,5,4,Thursday,18,2023-18,421.26,422.48,415.17,418.32,4070700,-0.006377623878069727,381.6985714285714,342.785
2023-05-05,2023,5,5,Friday,18,2023-18,417.99,421.08,414.53,417.7,2753400,-0.0014705884498620314,385.5664285714285,344.74340000000007
2023-05-08,2023,5,8,Monday,19,2023-19,416.13,424.72,413.01,422.5,2478600,0.011477152509483224,389.94714285714286,346.9126
2023-05-09,2023,5,9,Tuesday,19,2023-19,421.57,425.31,417.94,418.26,2601600,-0.010029635871503295,393.9857142857143,349.095
2023-05-10,2023,5,10,Wednesday,19,2023-19,415.99,428.03,415.99,425.62,2766300,0.01760130610176902,398.2478571428572,351.53
2023-05-11,2023,5,11,Thursday,19,2023-19,426.38,426.53,420.93,425.26,2595900,-0.0008489431804623582,401.75642857142856,353.9002
2023-05-12,2023,5,12,Friday,19,2023-19,430.88,436.15,425.26,425.27,3939200,2.3179191946054445e-05,405.3978571428571,356.25340000000006
2023-05-15,2023,5,15,Monday,20,2023-20,426.19,426.81,421.59,425.35,2234800,0.00018413754773427549,408.9407142857143,358.5421999999999
2023-05-16,2023,5,16,Tuesday,20,2023-20,425.04,429.23,421.58,427.44,2128800,0.004925095429329174,413.23071428571427,360.86260000000004
2023-05-17,2023,5,17,Wednesday,20,2023-20,429.55,429.69,423.61,428.25,2274200,0.0018777068786757223,416.59642857142853,363.3618
2023-05-18,2023,5,18,Thursday,20,2023-20,427.31,430.25,424.45,428.66,2268100,0.0009601827040837119,419.60714285714283,365.8318
2023-05-19,2023,5,19,Friday,20,2023-20,429.74,438.07,429.74,433.05,3442800,0.010253790699561893,422.23785714285714,368.30559999999997
2023-05-22,2023,5,22,Monday,21,2023-21,434.94,445.36,423.27,424.84,4398000,-0.018965561346465654,424.3942857142857,370.6508
2023-05-23,2023,5,23,Tuesday,21,2023-21,423.79,426.7,412.62,414.29,4492100,-0.02483945078848171,423.91499999999996,372.60020000000003
2023-05-24,2023,5,24,Wednesday,21,2023-21,415.06,419.91,411.4,416.79,3133000,0.006048988282272072,423.80571428571426,374.5492
2023-05-25,2023,5,25,Thursday,21,2023-21,417.39,419.17,410.95,418.3,2882200,0.0036171480097484388,423.84857142857146,376.4814
2023-05-26,2023,5,26,Friday,21,2023-21,415.94,422.57,414.74,416.81,2338400,-0.003557054628030354,423.44214285714287,378.3828
2023-05-30,2023,5,30,Tuesday,22,2023-22,414.85,419.69,413.16,418.23,2595700,0.003405380986653439,423.44,380.3194
2023-05-31,2023,5,31,Wednesday,22,2023-22,418.0,421.48,415.07,420.4,3950900,0.005196065175483877,423.06714285714287,382.213
2023-06-01,2023,6,1,Thursday,22,2023-22,421.2,427.58,419.1,427.29,2914400,0.016369417379492157,423.21214285714285,384.2936
2023-06-02,2023,6,2,Friday,22,2023-22,430.68,435.32,427.57,433.0,2499000,0.013379388061676822,423.7642857142858,386.49060000000003
2023-06-05,2023,6,5,Monday,23,2023-23,433.66,438.36,432.4,434.89,2113800,0.004363349219749235,424.44571428571425,388.6928
2023-06-06,2023,6,6,Tuesday,23,2023-23,438.39,439.41,430.74,433.73,1495300,-0.0026785629075982698,424.89500000000004,390.8036
2023-06-07,2023,6,7,Wednesday,23,2023-23,430.92,437.27,426.49,427.17,2458300,-0.015121885629156728,424.8178571428572,392.81320000000005
2023-06-08,2023,6,8,Thursday,23,2023-23,426.69,438.03,423.22,436.26,2040300,0.021289357935791564,425.3607142857142,394.945
2023-06-09,2023,6,9,Friday,23,2023-23,439.83,439.83,433.27,436.63,2082000,0.000852648323313776,425.61642857142857,397.119
2023-06-12,2023,6,12,Monday,24,2023-24,436.74,437.56,429.43,435.92,2566600,-0.00163660710435376,426.40785714285715,399.1846
2023-06-13,2023,6,13,Tuesday,24,2023-24,434.31,437.97,432.92,436.32,1766300,0.000920665463801873,427.98142857142864,401.2048
2023-06-14,2023,6,14,Wednesday,24,2023-24,434.92,439.32,434.19,438.28,2163300,0.004487114565853378,429.5164285714286,403.12140000000005
2023-06-15,2023,6,15,Thursday,24,2023-24,438.55,446.95,438.25,444.36,2287100,0.013870311104562827,431.3778571428571,405.0838
2023-06-16,2023,6,16,Friday,24,2023-24,446.19,447.34,438.06,438.27,4295700,-0.013702671780968179,432.9107142857143,406.7756
2023-06-20,2023,6,20,Tuesday,25,2023-25,436.46,445.29,435.72,442.42,2506300,0.009470507232813619,434.6385714285715,408.4322
2023-06-21,2023,6,21,Wednesday,25,2023-25,444.92,445.74,440.72,443.45,2347500,0.0023232723726969162,436.28499999999997,410.1346000000001
2023-06-22,2023,6,22,Thursday,25,2023-25,445.41,452.51,444.25,448.03,2912500,0.010331221627283282,437.76642857142855,411.9864
2023-06-23,2023,6,23,Friday,25,2023-25,447.36,450.31,442.78,449.16,4832100,0.002534427598287259,438.92071428571427,413.76300000000003
2023-06-26,2023,6,26,Monday,26,2023-26,455.45,455.45,439.45,443.21,3214700,-0.013250841558108073,439.515,415.3014
2023-06-27,2023,6,27,Tuesday,26,2023-26,452.75,458.11,442.18,454.71,4138700,0.025929949626824822,441.0135714285714,417.078
2023-06-28,2023,6,28,Wednesday,26,2023-26,458.63,458.65,447.68,449.03,2854700,-0.012486617262845057,442.57499999999993,418.7876
2023-06-29,2023,6,29,Thursday,26,2023-26,449.38,456.01,447.86,454.7,2112400,0.012622552084635918,443.8921428571429,420.6582000000001
2023-06-30,2023,6,30,Friday,26,2023-26,454.85,459.96,454.22,459.09,3173200,0.009666787453969095,445.49642857142857,422.6056
2023-07-03,2023,7,3,Monday,27,2023-27,456.43,456.43,447.73,451.69,2113200,-0.01612018586899233,446.6228571428572,424.3204
2023-07-05,2023,7,5,Wednesday,27,2023-27,452.36,457.4,450.3,455.88,2130200,0.009275660183656553,448.02,425.9152
2023-07-06,2023,7,6,Thursday,27,2023-27,453.35,457.74,451.89,453.44,2191700,-0.005346664985081295,449.1028571428571,427.4982
2023-07-07,2023,7,7,Friday,27,2023-27,452.58,453.83,441.73,442.55,2914700,-0.024028203817715643,448.97357142857146,428.8342
2023-07-10,2023,7,10,Monday,28,2023-28,443.41,445.08,440.23,443.6,2011400,0.002389011869411428,449.3542857142857,430.3586
2023-07-11,2023,7,11,Tuesday,28,2023-28,440.51,441.06,428.38,430.13,3570900,-0.03038654896104076,448.4764285714285,431.3386
2023-07-12,2023,7,12,Wednesday,28,2023-28,429.22,434.93,425.84,431.31,3107800,0.0027537300974143086,447.6092857142857,432.2346
2023-07-13,2023,7,13,Thursday,28,2023-28,430.95,432.91,425.18,425.53,2865100,-0.013390646344986545,446.0021428571428,432.8208
2023-07-14,2023,7,14,Friday,28,2023-28,431.8,440.95,431.57,439.98,2955000,0.03395428121708011,445.3464285714286,433.7274
2023-07-17,2023,7,17,Monday,29,2023-29,439.97,441.12,433.91,437.71,2347900,-0.005161627461131579,444.9535714285715,434.06160000000006
2023-07-18,2023,7,18,Tuesday,29,2023-29,437.53,443.76,435.66,441.69,2237000,0.009080010472054756,444.0235714285714,434.529
2023-07-19,2023,7,19,Wednesday,29,2023-29,441.88,445.41,439.1,444.0,2212800,0.005230229813526055,443.6642857142857,435.055
2023-07-20,2023,7,20,Thursday,29,2023-29,445.55,455.41,445.41,454.04,2624200,0.022621074204609792,443.6171428571428,435.68580000000003
2023-07-21,2023,7,21,Friday,29,2023-29,455.6,457.19,452.23,452.3,2226700,-0.003837618256997022,443.13214285714287,436.36660000000006
2023-07-24,2023,7,24,Monday,30,2023-30,452.26,455.82,448.02,449.63,2190700,-0.00588689660979691,442.985,436.84680000000003
2023-07-25,2023,7,25,Tuesday,30,2023-30,448.11,451.2,446.97,447.89,1737800,-0.0038754189139909023,442.41428571428565,437.29940000000005
2023-07-26,2023,7,26,Wednesday,30,2023-30,445.41,445.41,437.14,444.03,1959800,-0.008633032840042465,441.7421428571429,437.6746
2023-07-27,2023,7,27,Thursday,30,2023-30,443.76,449.01,442.71,445.4,1883500,0.0030864276018052195,441.94571428571425,438.07560000000007
2023-07-28,2023,7,28,Friday,30,2023-30,445.53,449.88,442.25,448.81,1437600,0.007670504259822852,442.3178571428571,438.50299999999993
2023-07-31,2023,7,31,Monday,31,2023-31,449.34,449.34,441.29,444.97,2110200,-0.008571746988291773,443.3778571428571,438.8374
2023-08-01,2023,8,1,Tuesday,31,2023-31,445.75,447.73,441.93,443.54,1738200,-0.0032120022289854333,444.2514285714286,439.135
2023-08-02,2023,8,2,Wednesday,31,2023-31,445.63,451.91,441.8,444.9,2366600,0.003067816024888703,445.63500000000005,439.37199999999996
2023-08-03,2023,8,3,Thursday,31,2023-31,441.27,444.52,438.81,439.69,2414100,-0.011705759604685784,445.6142857142857,439.66900000000004
2023-08-04,2023,8,4,Friday,31,2023-31,439.77,442.93,437.47,440.01,1870400,0.0007348139831624412,445.7785714285714,440.18339999999995
2023-08-07,2023,8,7,Monday,32,2023-32,443.69,445.41,441.08,444.51,2446400,0.010211456747893255,445.98,440.73780000000005
2023-08-08,2023,8,8,Tuesday,32,2023-32,495.33,526.66,492.11,510.6,15094500,0.14869630368155762,450.7371428571428,442.5838
2023-08-09,2023,8,9,Wednesday,32,2023-32,509.4,521.3,505.99,515.13,5376600,0.008876608578247236,455.1007142857143,444.5502
2023-08-10,2023,8,10,Thursday,32,2023-32,512.43,517.59,509.03,510.35,4108500,-0.009292408465733315,459.2471428571429,446.3926
2023-08-11,2023,8,11,Friday,32,2023-32,512.68,520.6,509.04,517.14,2524300,0.013311863569409166,464.0692857142857,448.32739999999995
2023-08-14,2023,8,14,Monday,33,2023-33,521.19,532.0,519.2,527.78,3981100,0.020582369488178376,469.77571428571434,450.3372
2023-08-15,2023,8,15,Tuesday,33,2023-33,527.52,536.9,523.64,536.24,2826800,0.01602213426850807,476.3621428571428,452.402
2023-08-16,2023,8,16,Wednesday,33,2023-33,537.01,542.37,532.2,535.87,2597100,-0.0006951011248641503,482.82428571428574,454.42159999999996
2023-08-17,2023,8,17,Thursday,33,2023-33,532.9,538.38,527.19,527.45,2549900,-0.01570743302848121,488.4414285714285,456.296
2023-08-18,2023,8,18,Friday,33,2023-33,524.87,537.37,523.76,536.05,2958600,0.01631137827379825,494.94714285714286,458.4735999999999
2023-08-21,2023,8,21,Monday,34,2023-34,536.6,542.99,535.39,539.61,2305400,0.0066248284414915926,501.8092857142857,460.5406
2023-08-22,2023,8,22,Tuesday,34,2023-34,539.1,545.54,536.89,543.15,1936600,0.006562905006751496,508.82714285714286,462.671
2023-08-23,2023,8,23,Wednesday,34,2023-34,546.15,546.82,537.8,542.85,2121300,-0.0005416385171960192,516.1957142857143,464.8096
2023-08-24,2023,8,24,Thursday,34,2023-34,542.21,546.4,536.91,537.59,1776700,-0.009686304545123425,523.1657142857142,466.835
2023-08-25,2023,8,25,Friday,34,2023-34,539.19,545.54,536.69,543.14,1847600,0.010310114052606734,530.2107142857143,468.93219999999997
2023-08-28,2023,8,28,Monday,35,2023-35,539.68,545.67,539.67,543.4,1373700,0.000487820555753693,532.5535714285714,470.913
2023-08-29,2023,8,29,Tuesday,35,2023-35,542.94,545.79,539.42,543.38,1701200,-3.6167157413058426e-05,534.5714285714286,473.01520000000005
2023-08-30,2023,8,30,Wednesday,35,2023-35,544.47,547.16,536.65,537.58,2191100,-0.010669809653902629,536.5164285714285,474.91839999999996
2023-08-31,2023,8,31,Thursday,35,2023-35,536.63,546.83,532.69,543.68,3043400,0.011332352080975605,538.4121428571428,476.92299999999994
2023-09-01,2023,9,1,Friday,35,2023-35,545.76,548.59,543.0,546.53,2030800,0.005250681861173723,539.7514285714285,478.893
2023-09-05,2023,9,5,Tuesday,36,2023-36,548.61,551.26,546.14,547.59,2257200,0.0019387168910485197,540.5621428571428,480.86159999999995
2023-09-06,2023,9,6,Wednesday,36,2023-36,550.37,550.93,542.21,549.32,2424300,0.003152901512037287,541.5228571428571,482.98380000000003
2023-09-07,2023,9,7,Thursday,36,2023-36,553.48,565.37,551.94,562.35,3707100,0.023716606057562206,544.0157142857144,485.13660000000004
2023-09-08,2023,9,8,Friday,36,2023-36,561.46,576.39,560.37,575.32,4308300,0.023079787611034464,546.8207142857143,487.6624
2023-09-11,2023,9,11,Monday,37,2023-37,576.0,586.8,573.38,584.25,3876500,0.015516780078500991,550.0092857142856,490.25339999999994
2023-09-12,2023,9,12,Tuesday,37,2023-37,579.75,589.72,576.69,587.92,3212100,0.006279837795841958,553.2071428571428,492.83
2023-09-13,2023,9,13,Wednesday,37,2023-37,583.37,589.34,580.47,587.51,3126600,-0.0007007530967576558,556.3971428571429,495.5464
2023-09-14,2023,9,14,Thursday,37,2023-37,587.86,590.41,578.81,580.38,3244800,-0.012139633050702314,559.4535714285714,498.0364
2023-09-15,2023,9,15,Friday,37,2023-37,580.76,582.78,564.14,564.73,5941200,-0.026960136571131166,560.9957142857144,500.2622
2023-09-18,2023,9,18,Monday,38,2023-38,567.03,567.03,553.69,560.43,2723600,-0.00760829740622293,562.2121428571429,502.61980000000005
2023-09-19,2023,9,19,Tuesday,38,2023-38,560.77,567.43,559.8,564.04,2185100,0.006441422004950015,563.6878571428572,505.0285999999999
2023-09-20,2023,9,20,Wednesday,38,2023-38,562.53,564.33,558.38,558.82,1869900,-0.009253047196925102,565.205,507.60240000000005
2023-09-21,2023,9,21,Thursday,38,2023-38,556.42,557.22,532.2,539.68,4049900,-0.03424965895823073,564.9192857142857,509.7698
2023-09-22,2023,9,22,Friday,38,2023-38,538.39,544.94,537.23,540.09,2353800,0.0007452906452565244,564.4592857142858,512.061
2023-09-25,2023,9,25,Monday,39,2023-39,539.65,542.17,535.39,541.8,1686500,0.0031786309928896195,564.0457142857143,514.0974000000001
2023-09-26,2023,9,26,Tuesday,39,2023-39,540.24,543.61,537.59,539.57,1864300,-0.0041282406424311135,563.3492857142857,516.1346
2023-09-27,2023,9,27,Wednesday,39,2023-39,539.45,541.21,533.35,539.32,2004200,-0.0004545115703058489,561.7042857142858,518.0872
2023-09-28,2023,9,28,Thursday,39,2023-39,540.85,541.2,531.12,534.11,2178800,-0.009658858331274556,558.7607142857144,519.8894
2023-09-29,2023,9,29,Friday,39,2023-39,535.13,535.72,522.09,526.93,2967700,-0.013444456468614141,554.6664285714286,521.3472
2023-10-02,2023,10,2,Monday,40,2023-40,525.83,530.37,516.81,528.07,2810100,0.002159212031818347,550.3914285714286,522.8626
2023-10-03,2023,10,3,Tuesday,40,2023-40,525.82,527.14,506.76,515.22,3266100,-0.024336089611937672,545.2278571428571,524.1744
2023-10-04,2023,10,4,Wednesday,40,2023-40,515.58,525.99,513.69,521.37,2220400,0.011938403071553916,541.0128571428571,525.644
2023-10-05,2023,10,5,Thursday,40,2023-40,523.41,532.2,521.52,531.2,2950700,0.01885366442420633,538.6178571428571,527.3874
2023-10-06,2023,10,6,Friday,40,2023-40,533.67,555.61,532.41,554.49,4745200,0.043842831267186355,538.1935714285714,529.5692
2023-10-09,2023,10,9,Monday,41,2023-41,553.31,568.78,552.88,560.9,4208100,0.011570848524121935,537.9692857142858,531.811
2023-10-10,2023,10,10,Tuesday,41,2023-41,559.18,574.82,558.91,568.31,3526700,0.013204901714882089,538.6471428571429,534.2778
2023-10-11,2023,10,11,Wednesday,41,2023-41,584.88,597.23,573.9,593.79,5850600,0.04482914976765606,542.5121428571429,537.2828
2023-10-12,2023,10,12,Thursday,41,2023-41,593.96,601.36,590.77,598.91,4063500,0.008624151715831196,546.7135714285714,540.363
2023-10-13,2023,10,13,Friday,41,2023-41,606.16,618.01,591.12,597.63,3963800,-0.0021294245814781343,550.7014285714286,543.5218
2023-10-16,2023,10,16,Monday,42,2023-42,599.39,610.17,596.88,604.93,2941500,0.0122130006132799,555.37,546.8202
2023-10-17,2023,10,17,Tuesday,42,2023-42,607.25,608.62,591.09,596.76,2911700,-0.013509060456856847,559.4728571428572,549.8652
2023-10-18,2023,10,18,Wednesday,42,2023-42,595.71,604.19,591.79,595.71,2049100,-0.0017589706942882088,563.8728571428571,551.5674
2023-10-19,2023,10,19,Thursday,42,2023-42,593.51,593.51,567.36,579.58,3493700,-0.027073257670942485,567.6335714285714,552.8564
2023-10-20,2023,10,20,Friday,42,2023-42,578.8,585.59,569.85,573.54,3666900,-0.010426529503922422,570.8814285714286,554.1202000000001
2023-10-23,2023,10,23,Monday,43,2023-43,574.93,577.17,565.2,565.7,2781900,-0.013666687099015196,574.4871428571429,555.0914
2023-10-24,2023,10,24,Tuesday,43,2023-43,568.99,583.23,568.11,581.18,2633000,0.02736512293330917,578.7592857142856,556.1594
2023-10-25,2023,10,25,Wednesday,43,2023-43,585.61,588.31,574.75,575.32,2283300,-0.010077008449421498,581.9107142857143,556.941
2023-10-26,2023,10,26,Thursday,43,2023-43,568.99,569.97,555.41,557.31,2846500,-0.03130652512518939,582.1121428571429,557.3698
2023-10-27,2023,10,27,Friday,43,2023-43,552.32,559.97,546.07,549.59,2717400,-0.013853327870635201,581.3042857142857,557.8126
2023-10-30,2023,10,30,Monday,44,2023-44,560.36,562.33,551.87,554.97,2290900,0.00978186076243448,580.3514285714285,558.191
2023-10-31,2023,10,31,Tuesday,44,2023-44,558.17,558.79,537.21,543.41,3661400,-0.020823625352690445,576.7528571428571,558.267
2023-11-01,2023,11,1,Wednesday,44,2023-44,544.46,547.83,540.79,543.93,2935900,0.000956952416552026,572.8257142857143,558.2826
2023-11-02,2023,11,2,Thursday,44,2023-44,567.35,586.1,561.13,569.27,5181300,0.04658562191363713,570.8,558.811
2023-11-03,2023,11,3,Friday,44,2023-44,567.45,571.93,556.41,557.03,3056500,-0.021506077284684344,567.3785714285714,559.1998
2023-11-06,2023,11,6,Monday,45,2023-45,560.26,586.36,560.17,583.89,3978500,0.048220106178159305,566.4592857142857,560.0148
2023-11-07,2023,11,7,Tuesday,45,2023-45,585.66,590.51,578.92,588.54,3168200,0.007963783366276678,565.9471428571428,560.9176
2023-11-08,2023,11,8,Wednesday,45,2023-45,596.12,613.99,580.94,607.37,7776400,0.0320040677749549,567.9321428571428,562.1974
